name,composite_score,technical_quality,color_characteristics,biological_relevance,laplacian_variance,entropy,local_contrast,edge_density,golden_ratio,pink_ratio,balance_score,adipocyte_coverage,background_quality,meets_threshold
B. Shoulder 1.3_grid_5x5_r2_c2.jpg,0.6112917856543023,0.81560126509685,0.47959383828012664,0.4687737448700715,9.505352667671403,5.487889770153135,0.7006318888592893,0.007580244763937611,9.795998224379615e-07,0.5151640476145866,1.959199644875923e-06,0.03086813622553838,0.6132340116117131,True
12.12 Beef Shoulder 2_grid_5x5_r4_c4.jpg,0.6106727605321537,0.8214112774087252,0.4496305079770631,0.49895028710676603,8.021165614149776,5.189088851175061,0.7622325330510186,0.006406515280135823,1.5699195537988115e-05,0.7242316098690843,3.139839107597623e-05,0.1930484480283054,0.5422812641090902,True
6 BEEF Shoulder -1_grid_5x5_r6_c1.jpg,0.610138820179392,0.8728238380960407,0.44915211602203303,0.4152241773330571,16.678304978602224,6.347035429144715,0.9424790900785733,0.013421452128150213,2.893760395017886e-06,0.8362132742396684,5.787520790035772e-06,0.24579824864666597,0.061365213702399335,True
12.12 Beef Shoulder 2_grid_5x5_r1_c1.jpg,0.6093444496679664,0.787615971230067,0.4397852272483985,0.5614929265560005,8.56342386757013,4.433709384342656,0.646962798885025,0.0020101726149469186,1.7340042833959316e-06,0.4109163519036034,3.468008566791863e-06,0.022542539854174294,0.8415863687144358,True
12.12 Beef Shoulder 2_grid_5x5_r2_c1.jpg,0.6086376549774575,0.8040429026256676,0.4584313785613376,0.5062780457228888,12.240997994739827,5.007755594340994,0.6869985692187164,0.005286911501465752,2.1393559340599155e-06,0.47896376939922924,4.278711868119831e-06,0.012740664030860051,0.670605933701816,True
Test Beef Shoulder 5.jpg,0.6084888006775622,0.8450643042928127,0.47819197116174694,0.4123835562153022,21.51011536414311,6.752015518381858,1.6668842321045056,0.027034069411626768,1.4193607674424255e-05,0.855635694058173,2.838721534884851e-05,0.22990013509673835,0.11516291097444864,True
6 BEEF Shoulder -1_grid_5x5_r6_c3.jpg,0.6079576592261761,0.7945577096716547,0.47348411494193854,0.49766054051134273,8.936477465973981,5.501058706395226,0.5782538663910509,0.006845691274094102,2.4771489762799024e-07,0.946389181542772,4.954297952559805e-07,0.1681310708165548,0.4996326595626429,True
Beef Shoulder 4_grid_5x5_r6_c0.jpg,0.6074345139745692,0.8291956232472967,0.48539611246885433,0.42347050124620583,6.576355965540714,5.839339635584514,0.5846798202523067,0.0016788942843959844,3.6677253607249888e-06,0.6094429089149804,7.3354507214499775e-06,0.19415385575928074,0.2953411392829445,True
12.12 Beef Shoulder 2_grid_5x5_r4_c0.jpg,0.6067497039696648,0.8613250193204841,0.45944541480135304,0.40565520424399026,5.646003578367739,5.884585078028749,0.8053339992311553,0.005103430237956282,1.7616259019524617e-06,0.6685680136818231,3.5232518039049234e-06,0.2666786595394737,0.2375904375704283,True
B-1_grid_5x5_r2_c6.jpg,0.606609731425866,0.7914661692756899,0.4401220841074704,0.5439221371119014,16.28530352330937,3.8225638322058795,0.7516399256402192,0.0005519898900186182,5.725470557340206e-07,0.4119044747224292,1.1450941114680412e-06,0.012617737485975323,0.8772828786127456,True
meattest-10.jpg,0.606528148344227,0.798452073122331,0.5447928940799007,0.38587922466931734,35.46842251232681,7.351977821627482,2.233294600108919,0.0443117737971749,4.3511253750670075e-07,0.9100331729798595,8.702250750134015e-07,0.24082606985470723,0.0,True
6 BEEF Shoulder -1_grid_5x5_r1_c0.jpg,0.6063729304103995,0.8545411582358908,0.4356512536117753,0.4483141134076874,5.306510704164859,5.13378851843786,0.8445041725445659,0.0017191864286105482,1.7790433556919299e-06,0.8400136036013963,3.5580867113838597e-06,0.23673695028911482,0.3841710374686189,True
meattest-25.jpg,0.6057426650607564,0.8238551116163918,0.4890163935539018,0.42017953068133584,41.91006420942584,6.671389939769315,1.7264326999715145,0.03158050278123934,1.1991701533684672e-05,0.6133301599125598,2.3983403067369344e-05,0.18217944389136806,0.1576925104159621,True
B. Shoulder 1.3_grid_5x5_r2_c3.jpg,0.6049295868733506,0.7893496479920589,0.4643923283781632,0.5066096509766799,8.736412282413449,4.9664714479346905,0.6212084424331099,0.005283679948028514,5.855079398479769e-07,0.46065730067147853,1.1710158796959538e-06,0.01709385926478939,0.7159220333607095,True
B-1_grid_5x5_r0_c0.jpg,0.6043228100731225,0.8348176262116399,0.45616352564570334,0.4429541024498813,6.926261399558492,5.007541878474126,0.7609593481244826,0.001289265964009097,1.745264051469931e-06,0.7753110916282093,3.490528102939862e-06,0.06113850262379619,0.5508909349992301,True
12.12 Beef Shoulder 3_grid_5x5_r1_c0.jpg,0.6039747042863085,0.8405888057911113,0.41667840706612425,0.4876069579868817,3.7507753476277466,4.6132926828496315,0.8459262690619801,0.00039873090703647227,1.497549153841941e-06,0.7890942863252729,2.995098307683882e-06,0.2549064214187092,0.5359717864757794,True
12.12 Beef Shoulder 3_grid_5x5_r0_c3.jpg,0.6036813359798052,0.79936211309795,0.4217048285398488,0.5453592030067128,5.654072473401864,4.24448689211036,0.7211472279983879,0.0010088977389665081,1.1822756477699533e-06,0.5880270539798687,2.3645512955399067e-06,0.17344555749003376,0.7384118421311336,True
meattest-17.jpg,0.6013359768015416,0.8314246298260023,0.4983887928856357,0.3773201894446723,32.26074294123849,6.851246325276078,2.146799008626472,0.031374276842962665,1.0442700900160818e-06,0.9715579639517965,2.0885401800321636e-06,0.2065005116923441,0.0,True
12.12 Beef Shoulder 2_grid_5x5_r2_c2.jpg,0.5983456020800622,0.7746390136571915,0.44480103535153553,0.5312385369765928,11.926987596253877,4.356257371442091,0.610426808243652,0.0027014998551543436,3.1076959884238775e-06,0.526207583102493,6.215391976847755e-06,0.010905175457813162,0.7962566850732212,True
Beef Shoulder 4_grid_5x5_r0_c4.jpg,0.5972934713393865,0.8270763930344575,0.45934996903849934,0.4227616998485151,6.763677520885731,5.904085811585172,0.6533490882414728,0.0062491606370702465,0.0,0.8661049290707237,0.0,0.1887846915952621,0.30593767085488077,True
6 BEEF Shoulder -1_grid_5x5_r7_c1.jpg,0.59532244287276,0.875810883683487,0.4216278922187615,0.38971330849119473,10.050568973738502,5.589714122727994,0.8774797956617119,0.002324838762788771,1.4384324361645815e-06,0.6810056988480148,2.876864872329163e-06,0.14677233465108497,0.10334791543586908,True
6 BEEF Shoulder -1_grid_5x5_r7_c2.jpg,0.5949318946580239,0.8706470724465147,0.4315072544524082,0.3825821064843003,9.342002898797805,5.504558887846613,0.8689529168313593,0.0023911173035012774,3.651405414879322e-06,0.5647335536274168,7.302810829758644e-06,0.05751881912221099,0.204330037260243,True
12.12 Beef Shoulder 2_grid_5x5_r2_c0.jpg,0.5937913966924139,0.7612064640482505,0.4410753193865159,0.5397297971513324,9.6051960718888,4.4125489087599465,0.5431512554729542,0.003223592781209555,2.02675825331992e-07,0.3984357997750208,4.05351650663984e-07,0.064531487355911,0.8245605162279952,True
"5th meat, 400g, placeholder and black plate_grid_5x5_r2_c2.jpg",0.5913908900934483,0.8131803508416364,0.4324259834217406,0.459078622236738,5.027380165186403,4.9361094542022625,0.7041458716927541,0.003188232007374788,1.1398755836162988e-06,0.6064972804641076,2.2797511672325975e-06,0.12967374895545947,0.606144833016797,True
B. Shoulder 1.2_grid_5x5_r4_c6.jpg,0.5913291805446694,0.8321908420263768,0.41977116057887953,0.4461317501260431,13.429636937584235,4.662441962671557,0.7961753742145413,0.00047145160417869927,0.0,0.4093036388255391,0.0,0.09720085016149099,0.4701999936696998,True
B. Shoulder 1.3_grid_5x5_r2_c4.jpg,0.590777251326355,0.7685984782787353,0.4459151552798507,0.5090702226676521,9.258951581528878,4.453394528827954,0.5441454907292298,0.0018082286745397366,2.2519536147999112e-08,0.42447519572179254,4.5039072295998225e-08,0.027125242940755964,0.7591957297961472,True
meattest-3.jpg,0.5904396222899022,0.7939786852865051,0.5162373982263481,0.36866023518431346,30.822190731008334,7.340471004469733,2.4681834038820245,0.045322244345277464,3.8289903300589663e-07,0.4989140287243893,7.657980660117933e-07,0.22374819863409473,0.0,True
12.12 Beef Shoulder 3_grid_5x5_r7_c4.jpg,0.5868758648710855,0.7524961104717467,0.5055642512148892,0.4357197310287021,4.134669212707763,4.880122252863335,0.4042845061526891,0.002841343810291545,0.0,0.8101935402958516,0.0,0.28123841495253976,0.4600051302549272,True
12.12 Beef Shoulder 3_grid_5x5_r0_c4.jpg,0.5859952086123628,0.8224683108773233,0.43290241784293,0.421968152065632,4.71313049577724,5.0677149706417115,0.7267746229778818,0.0032314812793293075,1.444793478009601e-06,0.6007858231726895,2.889586956019202e-06,0.24003760717156955,0.38262922392330156,True
12.12 Beef Shoulder 3_grid_5x5_r5_c4.jpg,0.5847585145072057,0.7911891102776369,0.4606672934461722,0.4281972707599627,2.710482971826327,4.985314650077356,0.562679877915379,0.0020740411708349495,1.6053260866773347e-07,0.7137006073269652,3.2106521733546694e-07,0.24718877302358674,0.49570409718804054,True
MeatLarge_grid_5x5_r1_c0.jpg,0.5844338225760872,0.7905556188709351,0.4816547444079667,0.39852965793969974,5.048943936929151,4.168685018717518,0.7644753402450402,0.00466628434499497,3.7157234644198536e-07,0.8883857136242833,7.431446928839707e-07,0.0,0.7212270228434652,True
B. Shoulder 1.2_grid_5x5_r3_c6.jpg,0.5808530595736646,0.8427750959833856,0.44516932949274574,0.35173502343139734,6.032100636040824,5.370597146681137,0.7508961174666624,0.0022003801276223745,2.7264145511143837e-08,0.6199810252452901,5.4528291022287674e-08,0.1084007702884503,0.16619893430673227,True
12.12 Beef Shoulder 3_grid_5x5_r6_c4.jpg,0.5713591074881127,0.7689866818805284,0.44912912788833403,0.4262769598999375,2.3091015045837557,4.803948737886536,0.47490692240227056,0.001535695067667705,2.0066576083466684e-08,0.7358243686573567,4.013315216693337e-08,0.24871052182087644,0.6059547285826112,True
6 BEEF Shoulder -1_grid_5x5_r1_c4.jpg,0.5643101673259179,0.7929064497055831,0.42403679688921514,0.3949388341298372,5.7809252945596095,4.121402921595718,0.7078580070970281,0.0008044403184154991,4.028787109467972e-07,0.9089202026194801,8.057574218935945e-07,0.0,0.5522414442566999,True
Beef Shoulder 4_grid_5x5_r6_c3.jpg,0.5424141929217168,0.777592129413871,0.4469162649778169,0.29982659365572994,4.615024225497604,4.965709677416829,0.4758743410124259,0.0009492129229363305,1.3998951758492325e-07,0.5737414802379598,2.799790351698465e-07,0.17843191301835318,0.0,True
Beef Shoulder 4_grid_5x5_r3_c4.jpg,0.5405661591368265,0.7839979570434087,0.4835302249384652,0.23092559036400062,5.872566676367019,5.02467094556231,0.5852112478859102,0.0053673632480899834,1.0362505305602716e-07,0.9416762450757374,2.0725010611205433e-07,0.028710564449809,0.0,True
MeatLarge_grid_5x5_r0_c0.jpg,0.5339973250643237,0.7063033197193225,0.4540830878542694,0.3701876657104022,3.1493407923716226,3.176569704966063,0.4785212452147199,0.002130573314962196,2.3758110636139064e-06,0.8304299983821966,4.751622127227813e-06,0.0,0.8080204676882865,True
MeatLarge_grid_5x5_r2_c1.jpg,0.533874271505896,0.7302337392378913,0.420314990342325,0.37868211676370245,1.7653969379370638,3.5473829674618504,0.4997486698385703,0.0006857140024105344,2.9598899394524916e-07,0.8053992425345656,5.919779878904983e-07,0.10520305362965383,0.6940094891954478,True
6 BEEF Shoulder -1_grid_5x5_r0_c0.jpg,0.5316095986198937,0.7880049199888806,0.41625358518225636,0.2828755032422067,2.7960443331263405,2.6622353459825585,0.9450934240803651,0.00021189757538459764,1.2498342562139508e-06,0.9439003224076952,2.4996685124279017e-06,0.0,0.5236078794021712,True
MeatLarge_grid_5x5_r2_c2.jpg,0.5220600342616779,0.6699399087685571,0.43104628004367684,0.4128714909558726,1.2722472117991326,2.81797506531413,0.33698980996683875,0.0007830295435226196,6.899340386586758e-06,0.7673257329956487,1.3798680773173517e-05,0.15525877450208037,0.8966037803512947,True
Beef Shoulder 4_grid_5x5_r1_c4.jpg,0.5124459704659318,0.6807433525631454,0.44690448363403246,0.334928240675049,1.6949092938189678,3.03244017489559,0.38481208045786386,0.0024838925217529713,4.6631273875212225e-07,0.7235546273974692,9.326254775042445e-07,0.00022512542776421902,0.7444880386250028,True
12.12 Beef Shoulder 2_grid_5x5_r1_c0.jpg,0.4875642356867148,0.828348312317275,0.02863518431211931,0.5848103850022521,10.678483782525682,3.422791008705831,2.617213115002615,1.5876272984339375e-06,4.5039072295998225e-08,0.12575203990966244,9.007814459199645e-08,0.06380683120220454,0.9217926164619659,True
B-1_grid_5x5_r4_c6.jpg,0.4851004804967837,0.8379707217853667,0.016172972157880133,0.577006606109516,20.862639443857933,3.679219247609781,2.2629968501137077,0.0,0.0,0.10149228119323606,0.0,0.05501757337763066,0.8831016068485235,True
B. Shoulder 1.2_grid_5x5_r5_c6.jpg,0.48493470586772225,0.8395517748736667,0.015979420418380838,0.5740847950872889,24.728975206325774,3.7213806632977775,3.0297738796792952,0.0,0.0,0.06985796587004803,0.0,0.0371358811932738,0.8641014753665983,True
B. Shoulder 1.3_grid_5x5_r2_c6.jpg,0.4838023462302182,0.8377493928859987,0.011572010376918107,0.5786095417755897,27.196404360162127,3.673317143626636,3.075955468684653,0.0,0.0,0.052198760637379014,0.0,0.03048175090778699,0.888056138041583,True
B. Shoulder 1.3_grid_5x5_r3_c6.jpg,0.4790747420304369,0.8359697196591922,0.006893949498070142,0.5690958873697417,27.093998974138362,3.6258591909117945,3.564297266243783,0.0,0.0,0.007111770564145336,0.0,0.0,0.8969862912324724,True
B-1_grid_5x5_r5_c6.jpg,0.4788365972697894,0.833384103039456,0.006573744180542373,0.5727285823632686,24.683400934720854,3.5569094143854922,3.727902568626629,0.0,0.0,0.016570117445433023,0.0,0.0011579466166983488,0.9075513457219644,True
12.12 Beef Shoulder 3_grid_5x5_r0_c2.jpg,0.47881492994550645,0.8151951570535783,0.041998886985824734,0.5521490267161461,3.0817336543297653,3.0751701169380117,1.5513751892456884,3.093058289927678e-05,1.598887066507937e-06,0.7023144092963528,3.197774133015874e-06,0.18219554577987496,0.9498714081030072,True
B. Shoulder 1.3_grid_5x5_r4_c6.jpg,0.47872665769344,0.8359918569147455,0.006019011519247202,0.568893043583221,30.45006734254616,3.6264495177265506,3.4883073994026033,0.0,0.0,0.001938822825668037,0.0,6.21015464414183e-05,0.8962273432154817,True
B. Shoulder 1.3_grid_5x5_r4_c5.jpg,0.47868697169434854,0.831731660823914,0.006392452808876341,0.5750277955267047,21.21285194502087,3.5128442886377087,3.4912922451353294,0.0,0.0,0.020495170243527164,0.0,0.0022337416436757217,0.9137809962307816,True
B. Shoulder 1.3_grid_5x5_r3_c5.jpg,0.478251205312645,0.8298162683380907,0.006913679561174065,0.5756196405239908,16.64082397226971,3.4617671556824194,3.4025226772851274,0.0,0.0,0.021852327331006196,0.0,7.982049587658286e-05,0.9186257077521339,True
B. Shoulder 1.3_grid_5x5_r3_c4.jpg,0.47804565499671825,0.8219352345504205,0.010188228121431544,0.582822725336196,12.972706409778635,3.2516062546778786,3.4781980512163964,0.0,0.0,0.040183792743881175,0.0,0.0036195763048359714,0.9380031624078582,True
B. Shoulder 1.3_grid_5x5_r4_c3.jpg,0.47788151300854276,0.8211054351679488,0.010087513574279217,0.583634836761462,12.882493871869968,3.229478271145302,3.468797372416637,0.0,0.0,0.049496040279472624,0.0,0.0033692131625371394,0.940957171654824,True
B. Shoulder 1.3_grid_5x5_r4_c4.jpg,0.4768709651120647,0.8249255780686626,0.007874643254324394,0.5765784349823446,16.990175919624296,3.3313487484976716,3.3783208459943324,0.0,0.0,0.03288655046291384,0.0,0.0004382821619004669,0.9316098623903755,True
B. Shoulder 1.3_grid_5x5_r3_c3.jpg,0.47679245684611077,0.8163446167504735,0.011853036479608167,0.584424189512234,8.959708604665076,3.10252311334596,3.5077845363511404,0.0,0.0,0.04203409917171345,0.0,0.0005989295833921844,0.9495583038918113,True
B. Shoulder 1.3_grid_5x5_r4_c1.jpg,0.47647778745298136,0.8185250455126909,0.010756307800731307,0.5812122460705962,11.50453320981495,3.160667880338422,3.5486877650407265,0.0,0.0,0.04815720459398875,0.0,6.222684436014431e-05,0.9466798155908726,True
B. Shoulder 1.3_grid_5x5_r3_c1.jpg,0.47644053574115763,0.8144404764489378,0.014133144607375284,0.5828709781960046,8.268109877862711,3.05180849281859,3.332953662107868,5.855079398479769e-07,2.2519536147999112e-08,0.0510410015896991,4.5039072295998225e-08,0.0015430949157012692,0.9527923371607433,True
B. Shoulder 1.3_grid_5x5_r3_c0.jpg,0.4763067939434803,0.8185439517866488,0.012660647281336226,0.5778319467214124,10.67736490076373,3.1611720476439684,3.64754140653072,0.0,0.0,0.07511194236223809,0.0,0.00029573780846359833,0.9446272418880189,True
B. Shoulder 1.3_grid_5x5_r4_c0.jpg,0.47463775105870876,0.8198186532124963,0.009173180892187102,0.5739987058457793,13.621953401787737,3.195164085666565,3.479116639613483,0.0,0.0,0.035021226555868,0.0,0.0040476463848949495,0.9439175858186796,True
B. Shoulder 1.3_grid_5x5_r3_c2.jpg,0.4740874334029966,0.8151019608887535,0.012799408535444713,0.574267424240358,9.549725294283112,3.0693856237000943,3.545479707520067,0.0,0.0,0.04972551162584565,0.0,0.0009039454407487583,0.9516536078969328,True
B. Shoulder 1.3_grid_5x5_r4_c2.jpg,0.47402461702655474,0.8188297669884559,0.010117543212407773,0.5718062804273187,12.749926617740702,3.1687937863588242,3.404350449847208,0.0,0.0,0.04115987107385399,0.0,0.005752226695140068,0.9457238148047304,True
12.12 Beef Shoulder 3_grid_5x5_r0_c1.jpg,0.47075361924558534,0.8204398085641722,0.017695092278403407,0.5455376540899008,2.2333904571393512,3.215199239549536,1.4989434133771256,3.254072973385872e-05,1.621406602655936e-06,0.8316995597520761,3.242813205311872e-06,0.21082821269107377,0.9184659429153903,True
12.12 Beef Shoulder 3_grid_5x5_r0_c0.jpg,0.42570921536942463,0.7707938120349901,0.0846870875999965,0.3510048395817193,1.63413218985734,3.112796476897603,0.7711022746377935,3.912769405714846e-05,2.251953614799911e-07,0.9065590806336313,4.503907229599822e-07,0.0,0.7720581288839337,True
"5th meat, 400g, placeholder and black plate_grid_5x5_r3_c2.jpg",0.4084171160941886,0.7696069375662793,0.0032709635285906665,0.3977180153306805,0.4541208824248132,1.8561850017674457,2.2222186080609325,0.0,0.0,0.08100161890576824,0.0,0.04851284987634892,0.9917967406723941,True
Beef Shoulder 4_grid_5x5_r6_c4.jpg,0.40703474982349375,0.7313615189598506,0.028263504558090888,0.418391662576887,0.455846039892354,2.3403623429011358,0.7183413726062137,1.7585855046174142e-05,3.929440138522428e-06,0.3264145984498681,7.858880277044855e-06,0.22761732921751318,0.8792822956675104,True
MeatLarge_grid_5x5_r2_c0.jpg,0.4002652655629849,0.7201939697869342,0.08616457990132571,0.328120298730989,0.5566239894845911,2.4747537201336516,0.6379103108325392,4.7839221146400895e-05,3.6998624243156145e-08,0.8346977131002361,7.399724848631229e-08,0.0,0.8774580058359083,True
Beef Shoulder 4_grid_5x5_r2_c4.jpg,0.37563620331869796,0.7523373372776914,0.010070190211904029,0.28470680733382003,0.40765909167516756,1.9244441146453415,0.9008534148924556,0.0,0.0,0.8777541984726496,0.0,0.0415645787185643,0.7186260096671152,True
6 BEEF Shoulder -1_grid_5x5_r6_c4.jpg,0.2884911252366204,0.5660993698934993,0.009602736946110798,0.23476167739232756,0.14986375260086862,0.9344713546999635,0.9059647074569104,0.0,0.0,0.9994007953941418,0.0,0.0,0.6890225926351322,False
6 BEEF Shoulder -1_grid_5x5_r0_c4.jpg,0.26443137320583676,0.46721714474216264,0.0007844144324925868,0.30907988103039724,0.0505659423175022,0.44403206465761064,1.0832159055439732,0.0,0.0,0.9977695704841884,0.0,0.0,0.9927670781561864,False
6 BEEF Shoulder -1_grid_5x5_r7_c4.jpg,0.23945117105094693,0.4089809979917722,5.574575956174612e-08,0.30343500937288875,0.0029618262305713466,0.16051124696535496,2.145713313286811,0.0,0.0,1.0,0.0,0.0,0.9997722936574674,False
